-4.371344065728798,36.72237680765239,503.93,227.5
-4.378703495940838,36.72203922554257,243.12,121.7
-4.372683651580391,36.72140937077355,503.93,227.5
-4.382075542164217,36.72146696798509,503.93,227.5
-4.388395798812267,36.72211084204448,503.93,227.5
-4.394648711367985,36.72253272312088,243.12,121.7
-4.403899739642504,36.72043216232248,503.93,227.5
-4.410865374632748,36.71970182390697,503.93,227.5
-4.411576864437788,36.721015756035655,503.93,227.5
-4.412837621457685,36.721238860570466,243.12,121.7
-4.407006856341112,36.72032939723172,243.12,121.7
-4.414384420930183,36.72622788338142,503.93,227.5
-4.4150024822921665,36.721930407987216,338.7,139.2
-4.41998273890304,36.72401518539566,243.12,121.7
-4.424661814678341,36.72170858592068,503.93,227.5
-4.415901826379627,36.719749549962614,503.93,227.5
-4.422634270706034,36.717739296770034,338.7,139.2
-4.424762836331045,36.71564262794639,338.7,139.2
-4.422298568849759,36.714969186440285,503.93,227.5
-4.42681366823118,36.71050297583786,503.93,227.5
-4.428911716833121,36.70837791467546,503.93,227.5
-4.434816262247781,36.7015073671364,243.12,121.7
-4.438739441289127,36.71832787225681,243.12,121.7
-4.445296504286324,36.718751289364896,243.12,121.7
-4.436721399951409,36.717465009226075,503.93,227.5
-4.444898364914547,36.72180940958488,503.93,227.5
-4.438001950825905,36.70584096554195,503.93,227.5
-4.441749428537153,36.70290099948119,503.93,227.5
-4.442194244094421,36.703425848563874,503.93,227.5
-4.446776389778864,36.697189990597835,243.12,121.7
-4.434235744964578,36.70361502492222,243.12,121.7
-4.436823721126478,36.705175227348896,503.93,227.5
-4.440082984670732,36.6946750723076,338.7,139.2
-4.445869527073712,36.68519876447216,338.7,139.2
-4.448029147156387,36.68134112537722,503.93,227.5
-4.43556211848501,36.7186081883648,503.93,227.5
-4.4336146429449474,36.73501203219321,243.12,121.7
-4.440503197647827,36.72708144997608,503.93,227.5
-4.437452079861692,36.72735968976636,503.93,227.5
-4.442530083650149,36.72884560874187,503.93,227.5
-4.428114108660762,36.73699956703146,503.93,227.5
-4.434550300690492,36.73569475705752,338.7,139.2
-4.44202273713623,36.731173264824584,338.7,139.2
-4.444625565409085,36.7291880807737,243.12,121.7
-4.425286171989563,36.73048902278486,503.93,227.5
-4.4250937568291135,36.733121667880326,243.12,121.7
-4.419812979134158,36.737788170850244,243.12,121.7
-4.422732648245331,36.737390308802844,243.12,121.7
-4.423744339778372,36.740627157042034,503.93,227.5
-4.4444786539326895,36.69373109982664,503.93,227.5
-4.443663183186767,36.68977797348334,243.12,121.7
-4.450612801718359,36.69602514453464,503.93,227.5
-4.456945468671081,36.69109840240326,243.12,121.7
-4.4573533302799,36.69081336762996,503.93,227.5
-4.444121866589832,36.708719902326415,243.12,121.7
-4.447722694339344,36.71444197106655,243.12,121.7
-4.440348645786482,36.710205625282796,503.93,227.5
-4.467619776168727,36.70679613351053,338.7,139.2
-4.479578952882744,36.708033033167446,338.7,139.2
-4.485934556168183,36.70825245215212,503.93,227.5
-4.501656139640983,36.70701035427688,338.7,139.2
-4.447254543279395,36.708258654924016,243.12,121.7
-4.449811667357113,36.70676450669107,243.12,121.7
-4.4573429937262885,36.703133961584236,503.93,227.5
-4.455291253163748,36.70897106074322,243.12,121.7
-4.435184146903233,36.71592405303239,338.7,139.2
-4.442656327233986,36.71476410144034,503.93,227.5
-4.426818732594625,36.726797945307496,243.12,121.7
-4.432659807094698,36.7202537431751,338.7,139.2
-4.453591332332808,36.6876708280699,243.12,121.7
-4.433654036623831,36.714681188085684,503.93,227.5
-4.430440685298026,36.71142985990922,243.12,121.7
-4.3798343784481855,36.72147702304665,243.12,121.7
-4.454548167999585,36.72389659353973,338.7,139.2
-4.438800701340939,36.72152948079829,243.12,121.7
