36.721649290131516,-4.362702274398573,503.93,227.5
36.72240793148622,-4.372473315023221,503.93,227.5
36.72216528479355,-4.377161715721407,503.93,227.5
36.72159055453323,-4.384188458150718,503.93,227.5
36.721311453395025,-4.37863002644199,503.93,227.5
36.721491282075114,-4.384663956104806,503.93,227.5
36.722875665137714,-4.392223890374965,503.93,227.5
36.722933597019846,-4.392764293965408,503.93,227.5
36.71974055208857,-4.406433573956942,503.93,227.5
36.719675687870115,-4.406887530604022,503.93,227.5
36.71698292657345,-4.420093830467269,503.93,227.5
36.72101391286957,-4.407595976777761,503.93,227.5
36.72119963514641,-4.412670519492651,503.93,227.5
36.72018115829399,-4.406932056267939,503.93,227.5
36.72534899582743,-4.415001247163902,503.93,227.5
36.72105744961576,-4.412018282424537,503.93,227.5
36.72291852629687,-4.417602223547674,503.93,227.5
36.72385899001342,-4.421502878180356,503.93,227.5
36.719334114422,-4.417218657563626,503.93,227.5
36.717458669833796,-4.423791083604251,503.93,227.5
36.71594355999168,-4.424841500865606,503.93,227.5
36.71368754393709,-4.424084324449083,503.93,227.5
36.718996408781976,-4.414049978374936,503.93,227.5
36.714814007685256,-4.422451001926656,503.93,227.5
36.71303541925685,-4.424198804416657,503.93,227.5
36.709953165238765,-4.427452502046675,503.93,227.5
36.70792621615773,-4.429191439261657,503.93,227.5
36.70165946771982,-4.4346499585676815,503.93,227.5
36.71706530985458,-4.427286525181835,503.93,227.5
36.71716055549531,-4.4350062022636285,503.93,227.5
36.71672771943384,-4.439461292162791,503.93,227.5
36.71595927299078,-4.443829479686752,503.93,227.5
36.71855023498547,-4.442222461060504,503.93,227.5
36.718997095899056,-4.448686744859625,503.93,227.5
36.71763559388763,-4.436753634664964,503.93,227.5
36.72172569805254,-4.443402493654269,503.93,227.5
36.722118771717824,-4.446754343905392,503.93,227.5
36.707920901513155,-4.435327093688991,503.93,227.5
36.704555467626975,-4.439629393649117,503.93,227.5
36.706016128013616,-4.435680683955197,503.93,227.5
36.702623776518635,-4.438271356194661,503.93,227.5
36.70347244350405,-4.441974227240904,503.93,227.5
36.70085496113397,-4.450349081660311,503.93,227.5
36.69875442238364,-4.454721225554853,503.93,227.5
36.69911283356276,-4.450638066537443,503.93,227.5
36.69637576577762,-4.4450769840076445,503.93,227.5
36.701530377600264,-4.438429146203252,503.93,227.5
36.703613205692655,-4.43423265694929,503.93,227.5
36.70585113084349,-4.43752819179368,503.93,227.5
36.68891265208095,-4.4436426288146205,503.93,227.5
36.681406302156304,-4.447993503008338,503.93,227.5
36.71798990984296,-4.428909045000543,503.93,227.5
36.71803376627118,-4.4295223450970695,503.93,227.5
36.719464595603775,-4.432780786603105,503.93,227.5
36.73237421373709,-4.433834382646779,503.93,227.5
36.728630550288955,-4.434415780774097,503.93,227.5
36.72607170301113,-4.435674620235061,503.93,227.5
36.72714699030995,-4.436250927063749,503.93,227.5
36.73707781374561,-4.427528264004133,503.93,227.5
36.73455011352224,-4.436590211749133,503.93,227.5
36.730496246973274,-4.442901860117096,503.93,227.5
36.72887792646304,-4.445060926656908,503.93,227.5
36.72506249158413,-4.452895756861641,503.93,227.5
36.73243217181197,-4.425147818648916,503.93,227.5
36.73694186115567,-4.424682035215313,503.93,227.5
36.73798542703374,-4.41943364031974,503.93,227.5
36.73739975168147,-4.422970374393479,503.93,227.5
36.74549062957595,-4.423373107132436,503.93,227.5
36.738210934590356,-4.424417822292433,503.93,227.5
36.7009832840071,-4.439326541511729,503.93,227.5
36.69310076168542,-4.445029812447237,503.93,227.5
36.69094360829142,-4.447385587864542,503.93,227.5
36.69258885960995,-4.452000199674289,503.93,227.5
36.690732737069375,-4.4467569509313485,503.93,227.5
36.700288448350044,-4.445141205416993,503.93,227.5
36.69342298415264,-4.453779807343731,503.93,227.5
36.69221819597201,-4.4554102986845265,503.93,227.5
36.689677116703386,-4.458770977254433,503.93,227.5
36.70423020795454,-4.440977197390848,503.93,227.5
36.70874696649918,-4.444141562259017,503.93,227.5
36.71061453694003,-4.445370859377727,503.93,227.5
36.712726218241784,-4.446652564753344,503.93,227.5
36.709071694226985,-4.443221710576165,503.93,227.5
36.71154120699565,-4.4448513876757145,503.93,227.5
36.71112506568748,-4.447203769114701,503.93,227.5
36.707898311817694,-4.461306660295999,503.93,227.5
36.70687514893006,-4.46999264939456,503.93,227.5
36.70771122800782,-4.4772507843273575,503.93,227.5
36.708079184013876,-4.490670026493614,503.93,227.5
36.70778065775216,-4.494452820609807,503.93,227.5
36.70621993092074,-4.51004603175407,503.93,227.5
36.710694478946714,-4.443400393410281,503.93,227.5
36.70928153466927,-4.4456189573295815,503.93,227.5
36.70605808374292,-4.451222638261669,503.93,227.5
36.703477989184705,-4.456585940859848,503.93,227.5
36.703338175988875,-4.446235784466165,503.93,227.5
36.70639023517877,-4.454724754006743,503.93,227.5
36.71581794360404,-4.427196220144894,503.93,227.5
36.71597422246759,-4.431253605001739,503.93,227.5
36.71586442996298,-4.4367098376241305,503.93,227.5
36.71497453671361,-4.442730356785289,503.93,227.5
36.712202875081495,-4.4411686783873465,503.93,227.5
36.72677324732575,-4.426294949815348,503.93,227.5
36.73098823289976,-4.426677417300551,503.93,227.5
36.73297813494484,-4.426453211384712,503.93,227.5
36.72198810308746,-4.432555705114927,503.93,227.5
36.71973016530265,-4.432668462162973,503.93,227.5
36.686190126419255,-4.451010022789189,503.93,227.5
36.68980748076034,-4.455917087805256,503.93,227.5
36.71276507766334,-4.431391083618982,503.93,227.5
36.715341365111364,-4.435175913930574,503.93,227.5
36.71414500386846,-4.432049209685366,503.93,227.5
36.7113176266659,-4.430258674865067,503.93,227.5
36.710401688553816,-4.428856097890063,503.93,227.5
36.717386000030075,-4.429684382127551,503.93,227.5
36.72168905808195,-4.379845813376913,503.93,227.5
36.72297007006455,-4.450557325415436,503.93,227.5
36.72152498212298,-4.438469111481496,503.93,227.5
36.72847542210277,-4.425474455741658,503.93,227.5
36.72262032505549,-4.425337703675355,503.93,227.5
